Date         Time       Site   Ant   Freq     Type     Code  Power
2023-10-26   11:40:21     2     1   149.500   LOTEK    212    -93
2023-10-26   11:40:27     2     1   149.500   LOTEK    212    -94
2024-07-04   15:58:48     2     1   149.500   LOTEK    211    -98
2024-07-04   15:58:53     2     1   149.500   LOTEK    211    -59
2024-07-04   15:59:01     2     1   149.320   LOTEK     44   -104
2024-07-04   15:59:02     2     1   149.500   LOTEK    212    -69
2024-07-04   15:59:03     2     1   149.500   LOTEK    211    -57
2024-07-04   15:59:08     2     1   149.500   LOTEK    212    -96
2024-07-04   15:59:08     2     1   149.500   LOTEK    211    -57
2024-07-04   15:59:14     2     1   149.500   LOTEK    211    -58
2024-07-04   15:59:19     2     1   149.500   LOTEK    211    -57
2024-07-04   15:59:24     2     1   149.500   LOTEK    211    -57
2024-07-04   15:59:29     2     1   149.500   LOTEK    211    -57
2024-07-04   15:59:38     2     1   149.500   LOTEK    212   -104
2024-07-04   15:59:43     2     1   149.500   LOTEK    212   -105
2024-07-04   15:59:44     2     1   149.500   LOTEK    211    -86
2024-07-04   15:59:48     2     1   149.500   LOTEK    212   -103
2024-07-04   15:59:49     2     1   149.500   LOTEK    211   -100
2024-07-04   15:59:54     2     1   149.500   LOTEK    211   -102
2024-07-04   15:59:59     2     1   149.500   LOTEK    211   -104
2024-07-04   16:00:04     2     1   149.500   LOTEK    212   -102
2024-07-04   16:00:05     2     1   149.500   LOTEK    211   -100
2024-07-04   16:00:09     2     1   149.500   LOTEK    212   -102
2024-07-04   16:00:10     2     1   149.500   LOTEK    211   -100
2024-07-04   16:00:14     2     1   149.500   LOTEK    212   -102
2024-07-04   16:00:15     2     1   149.500   LOTEK    211   -100
2024-07-04   16:00:19     2     1   149.500   LOTEK    212   -102
2024-07-04   16:00:20     2     1   149.500   LOTEK    211   -100
2024-07-04   16:00:24     2     1   149.500   LOTEK    212   -103
2024-07-04   16:00:25     2     1   149.500   LOTEK    211   -102
2024-07-04   16:00:29     2     1   149.500   LOTEK    212   -105
2024-07-04   16:00:30     2     1   149.500   LOTEK    211   -102
2024-07-04   16:00:35     2     1   149.500   LOTEK    211   -103
2024-07-04   16:00:40     2     1   149.500   LOTEK    211   -103
2024-07-04   16:00:45     2     1   149.500   LOTEK    211   -103
2024-07-04   16:00:50     2     1   149.500   LOTEK    211   -103
2024-07-04   16:00:56     2     1   149.500   LOTEK    211   -101
2024-07-04   16:01:01     2     1   149.500   LOTEK    211   -101
2024-07-04   16:01:05     2     1   149.500   LOTEK    212   -105
2024-07-04   16:01:06     2     1   149.500   LOTEK    211   -100
2024-07-04   16:01:10     2     1   149.500   LOTEK    212   -105
2024-07-04   16:01:11     2     1   149.500   LOTEK    211   -100
2024-07-04   16:01:15     2     1   149.500   LOTEK    212   -105
2024-07-04   16:01:16     2     1   149.500   LOTEK    211   -100
2024-07-04   16:01:20     2     1   149.500   LOTEK    212   -105
2024-07-04   16:01:21     2     1   149.500   LOTEK    211   -100
2024-07-04   16:01:25     2     1   149.500   LOTEK    212   -105
2024-07-04   16:01:26     2     1   149.500   LOTEK    211   -100
2024-07-04   16:01:30     2     1   149.500   LOTEK    212   -105
2024-07-04   16:01:31     2     1   149.500   LOTEK    211   -100
2024-07-04   16:01:35     2     1   149.500   LOTEK    212   -105
2024-07-04   16:01:36     2     1   149.500   LOTEK    211   -101
2024-07-04   16:01:41     2     1   149.500   LOTEK    211   -102
2024-07-04   16:01:47     2     1   149.500   LOTEK    211   -103
2024-07-04   16:01:52     2     1   149.500   LOTEK    211   -103
2024-07-04   16:02:43     2     1   149.500   LOTEK    211   -103
2024-07-04   16:02:53     2     1   149.500   LOTEK    211   -104
2024-07-04   16:02:58     2     1   149.500   LOTEK    211   -103
2024-07-04   16:03:02     2     1   149.500   LOTEK    212   -105
2024-07-04   16:03:03     2     1   149.500   LOTEK    211   -101
2024-07-04   16:03:07     2     1   149.500   LOTEK    212   -105
2024-07-04   16:03:08     2     1   149.500   LOTEK    211   -101
2024-07-04   16:03:12     2     1   149.500   LOTEK    212   -104
2024-07-04   16:03:17     2     1   149.500   LOTEK    212   -104
2024-07-04   16:03:18     2     1   149.500   LOTEK    211   -100
2024-07-04   16:03:23     2     1   149.500   LOTEK    212   -103
2024-07-04   16:03:23     2     1   149.500   LOTEK    211   -100
2024-07-04   16:03:29     2     1   149.500   LOTEK    211    -85
2024-07-04   16:03:39     2     1   149.500   LOTEK    211    -80
2024-07-04   16:03:43     2     1   149.500   LOTEK    212    -72
2024-07-04   16:03:44     2     1   149.500   LOTEK    211    -58
2024-07-04   16:03:48     2     1   149.500   LOTEK    212    -72
2024-07-04   16:03:49     2     1   149.500   LOTEK    211    -61
2024-07-04   16:03:58     2     1   149.500   LOTEK    212    -76
