Date         Time       Site   Ant   Freq     Type     Code  Power
2023-09-21   15:42:02     1     1   149.500   LOTEK    212    -77
2023-09-21   15:42:07     1     1   149.500   LOTEK    212    -77
2023-09-21   15:42:12     1     1   149.500   LOTEK    212    -77
2023-09-21   15:42:17     1     1   149.500   LOTEK    212    -79
2023-09-21   15:42:22     1     1   149.500   LOTEK    212    -79
2023-09-21   15:42:27     1     1   149.500   LOTEK    212    -77
2023-09-21   15:42:32     1     1   149.500   LOTEK    212    -78
2024-07-04   13:57:40     1     1   149.500   LOTEK    212    -93
2024-07-04   13:57:41     1     1   149.500   LOTEK    211   -109
2024-07-04   13:57:45     1     1   149.500   LOTEK    212    -93
2024-07-04   13:57:46     1     1   149.500   LOTEK    211   -109
2024-07-04   13:57:50     1     1   149.500   LOTEK    212    -93
2024-07-04   13:57:51     1     1   149.500   LOTEK    211   -108
2024-07-04   13:57:55     1     1   149.500   LOTEK    212    -93
2024-07-04   13:57:56     1     1   149.500   LOTEK    211   -108
2024-07-04   13:58:00     1     1   149.500   LOTEK    212    -93
2024-07-04   13:58:01     1     1   149.500   LOTEK    211   -108
2024-07-04   13:58:05     1     1   149.500   LOTEK    212    -93
2024-07-04   13:58:06     1     1   149.500   LOTEK    211   -108
2024-07-04   13:58:10     1     1   149.500   LOTEK    212    -93
2024-07-04   13:58:11     1     1   149.500   LOTEK    211   -112
2024-07-04   13:58:20     1     1   149.500   LOTEK    212    -89
2024-07-04   13:58:21     1     1   149.500   LOTEK    211   -108
2024-07-04   13:58:26     1     1   149.500   LOTEK    212    -94
2024-07-04   13:58:31     1     1   149.500   LOTEK    212    -94
2024-07-04   13:58:36     1     1   149.500   LOTEK    212    -94
2024-07-04   13:58:41     1     1   149.500   LOTEK    212    -94
2024-07-04   13:58:46     1     1   149.500   LOTEK    212    -94
2024-07-04   13:58:47     1     1   149.500   LOTEK    211   -113
2024-07-04   13:58:51     1     1   149.500   LOTEK    212    -94
2024-07-04   13:58:52     1     1   149.500   LOTEK    211   -113
2024-07-04   13:58:56     1     1   149.500   LOTEK    212    -94
2024-07-04   13:58:57     1     1   149.500   LOTEK    211   -113
2024-07-04   13:59:01     1     1   149.500   LOTEK    212    -94
2024-07-04   13:59:06     1     1   149.500   LOTEK    212    -94
2024-07-04   13:59:11     1     1   149.500   LOTEK    212    -94
2024-07-04   13:59:17     1     1   149.500   LOTEK    212    -94
2024-07-04   13:59:22     1     1   149.500   LOTEK    212    -94
